Exp,Rank
0.75061530300188806,0.14212134129013929
0.74902279821852524,0.14043762432509238
0.74892745056819632,0.13983375959079286
0.74866013920815944,0.13942171071327086
0.74790002608877371,0.14096334185848258
0.74786755251644454,0.14032395566922426
0.74782563726726581,0.139151747655584
0.7476869733472512,0.1410628019323672
0.74768437116757203,0.1410628019323672
0.74741755327130421,0.13934356351236155
0.74741554751380057,0.13934356351236155
0.74741606936968674,0.13934356351236155
0.74710449976981164,0.1404944586530265
0.74636921757616825,0.13832764990054
0.74611332277974762,0.13783745382210863
0.74608551273288548,0.13872549019607852
0.74565976473315054,0.13682154021028708
0.74557544906923146,0.13788007956805917
0.74551363925276337,0.13740409207161133
0.74531176787766562,0.13704177323103162
0.74529805753068956,0.13672208013640247
0.74529762134742372,0.13665103722648486
0.74518017529409208,0.13610400682011942
0.74516481988535954,0.1360684853651606
0.7451648007027718,0.13635265700483098
0.74515718353299731,0.13523728331912482
0.74500911242496182,0.1370630861040069
0.74497948775374689,0.1370986075589657
0.74482933719523059,0.13984086388178465
0.74467389411109675,0.13927252060244394
0.74465543606821971,0.1401960784313726
0.7446104022936062,0.13895282750781476
0.74434460571527283,0.13770957658425695
0.74428386740228902,0.1384768400113669
0.7442276749582154,0.13819266837169655
0.74422066933024345,0.13755328218243823
0.74397578522283381,0.13828502415458943
0.74289490307065409,0.1425404944586531
0.74285458425994011,0.1416737709576585
0.7427750021616446,0.1416737709576585
0.74252214176707632,0.1393151463483945
0.74251730816031647,0.13918726911054285
0.74243104251254965,0.13810741687979547
0.74218263993394429,0.14074310883773805
0.74209858816742857,0.1402315998863314
0.74187574351278784,0.139123330491617
0.74154103858493148,0.13793691389599327
0.74152188813912134,0.13729752770673492
0.74152246473680017,0.1376172208013641
0.74053542164430786,0.13647342995169087
0.74034803695909635,0.13675760159136124
0.74020055458002521,0.1373969877806196
0.74006062737293432,0.1350028417163968
0.73984140376090679,0.13647342995169087
0.73953850408918809,0.13739698778061954
0.73936439821963074,0.13583404376243255
0.73936004869778305,0.1355143506678034
0.73936189479538228,0.13579852230747377
0.73936165780179408,0.1354788292128446
0.73920160505286447,0.13519465757317425
0.73909569378216855,0.13359619210002846
0.73909351316251481,0.13308468314862182
0.73906163249404433,0.13372406933788014
0.73905833212247496,0.1340437624325093
0.73903246100338271,0.13500284171639676
0.73902285387366884,0.1353225348110259
0.73837754222273733,0.13398692810457521
0.73827238293342379,0.13469025291275935
0.73827339817688076,0.1350099460073885
0.73794341452117829,0.13408638817845983
0.73791012062435268,0.13353935777209439
0.73657248706328027,0.13361040068201202
0.73624316770723408,0.13263000852514925
0.73604899079019659,0.13249502699630583
0.73568741492721412,0.13485365160556984
0.73563534367351457,0.1349815288434215
0.73555105964296841,0.1357772094344985
0.73549680583034827,0.13549303779482816
0.73549324554011686,0.13466183574879234
0.73544832023710704,0.13405797101449282
0.73369402118076643,0.13118783745382218
0.73280980521343475,0.13337595907928396
0.73247854894486497,0.13321966467746527
0.73243782431477389,0.13360329639102025
0.73224668198113141,0.13405086672350108
0.73206383134084785,0.1320687695368003
0.73200145080530798,0.1322961068485366
0.731663390683433,0.13034953111679465
0.73087136763343663,0.12859477124183014
0.73086303193449054,0.12923415743108843
0.73078194584427147,0.1286302926967889
0.73072498667550001,0.13038505257175337
0.72933582915445316,0.1303140096618358
0.72927778714618896,0.12926257459505547
0.72920532201920041,0.1288221085535664
0.72892200080500313,0.12865160556976424
0.72867052982786018,0.1273088945723218
0.728670708914959,0.1273088945723218
0.72846994692655342,0.12853083262290432
0.72835225147128013,0.12929099175902253
0.72816196167669733,0.12879369138959942
0.7280874142559417,0.12934072179596484
0.72808912982181317,0.1290210287013357
0.72808916847217686,0.1290210287013357
0.72802365603151065,0.12942597328786595
0.72777507753695725,0.12929809605001427
0.727089634419257,0.12809747087240697
0.72708435943937,0.12781329923273663
0.72693785168563874,0.1278843421426542
0.72692761638566561,0.12760017050298383
0.72687866547791957,0.12763569195794264
0.72687628790834657,0.12763569195794264
0.72687474681430742,0.1273159988633135
0.72674609713311578,0.12820403523728335
0.72593100800401333,0.1282679738562092
0.72593150091889358,0.1282679738562092
0.72593240070529419,0.12855214549587954
0.7257109766933888,0.127536231884058
0.72572139057037544,0.12725206024438765
0.7249951221051143,0.1283105996021597
0.72488170097083249,0.12891446433645926
0.72450692967006558,0.13006535947712422
0.72449930872083168,0.1294614947428247
0.72320019572812511,0.12760727479397557
0.72298924014348043,0.12686842853083263
0.72297917461334749,0.12556123898834898
0.72252435911962709,0.12469451548735437
0.72247750582811321,0.12580988917306055
0.72170820644381339,0.12657715260017052
0.72133397444214231,0.12602301790281334
0.72121891963958062,0.12719522591645357
0.72121844623566966,0.12719522591645357
0.72116749640606004,0.12652031827223645
0.72101212729686182,0.1262006251776073
0.720975697932147,0.1262361466325661
0.72097437393931518,0.1262361466325661
0.72003200798264899,0.12534811025859624
0.72001900273630359,0.12595197499289573
0.71990395547558195,0.12357203751065644
0.719546813163084,0.12308184143222509
0.71949856850766225,0.12400539926115377
0.71891949843032299,0.12281898266553001
0.71852780372351188,0.1228900255754476
0.71778668051950856,0.12177465188974143
0.71767878855056044,0.12030406365444733
0.71767918615103632,0.12090792838874684
0.71751009964599854,0.12001989201477696
0.71736265548702194,0.11935919295254337
0.71733562728547429,0.11941602728047745
0.71728258742862383,0.11941602728047745
0.71728260511287689,0.11941602728047745
0.71684994614049391,0.12014066496163685
0.71673216666509509,0.12078005115089516
0.71667442231633949,0.12209434498437059
0.71632935033843115,0.12276925262858769
0.71602427938499813,0.12239272520602447
0.71601121921170996,0.12222932651321401
0.71585217294450121,0.12067348678601876
0.71583218135046345,0.12207303211139532
0.71556679472573204,0.1211068485365161
0.71554207650874435,0.12126314293833478
0.71537795942464444,0.12161835748792273
0.71527172056613375,0.1183006535947713
0.71525171313463998,0.11941602728047745
0.71512608658112453,0.11616936629724356
0.7150989252664175,0.11565785734583692
0.71455054018915254,0.11645353793691393
0.71451333210223222,0.11728473998294972
0.71450201871422625,0.11864876385336746
0.71377028693647915,0.1185919295254334
0.71376779090763831,0.11827223643080424
0.71372883263793507,0.11788860471724925
0.71365972599941863,0.12015487354362038
0.71343834025018071,0.11989911906791705
0.71343844634305587,0.11989911906791705
0.71327776188494563,0.12117789144643368
0.71327918091659737,0.12117789144643368
0.71306750905236282,0.12127024722932654
0.71261788864461884,0.12060954816709296
0.71244986560832491,0.12009803921568629
0.71180111713924021,0.12078715544188692
0.7117209049101183,0.12071611253196933
0.71150660891966766,0.12100738846263145
0.71123133936844618,0.12148337595907932
0.71111383043975041,0.12116368286445016
0.71106109114623695,0.12148337595907932
0.71103013336916354,0.12148337595907932
0.71102651002534822,0.12119920431940898
0.71102346523788162,0.12183859050866729
0.71102200679768723,0.12183859050866729
0.71099774927630099,0.12180306905370848
0.71094223601590789,0.1209150326797386
0.71093166868244573,0.12146206308610405
0.70965130622119033,0.11857061665245815
0.70962614604779917,0.11770389315146353
0.70930946668498629,0.1163895993179881
0.70824918724250541,0.11857772094344986
0.70824581555382493,0.11889741403807902
0.70788495405148699,0.11714265416311456
0.70743916627617465,0.11986359761295827
0.70741928042915059,0.11954390451832911
0.70733834340751345,0.11867718101733449
0.70732394346560068,0.11899687411196365
0.7071754200195236,0.11765416311452122
0.70701140834898946,0.11816567206592785
0.70666955268086007,0.11724211423699919
0.70651262044749219,0.11695794259732882
0.70642711621423815,0.1189045183290708
0.70634932913436244,0.1186416595623757
0.70607243575196899,0.12100738846263141
0.70606819182161262,0.12104290991759022
0.7058910055216242,0.12040352372833191
0.70561614273007112,0.11829354930377949
0.70560276244667897,0.11829354930377949
0.70490263755912652,0.11638249502699631
0.70484373974207637,0.11494742824666097
0.70435369001507364,0.11603438476840013
0.7040124074981372,0.11619067917021882
0.70385935290003687,0.11532395566922421
0.70367095091756571,0.1162262006251776
0.70355779674501639,0.11683006535947713
0.70310173371195417,0.11676612674055131
